codregion,cod_comuna,Region,Comuna,Total,Validos,Apruebo,Rechazo,Nulo,Blanco,Validos_per,Apruebo_per,Rechazo_per,Nulo_per,Blanco_per,Electores,Participacion,Participacion_per,Comuna_Servel
10,10104,Los Lagos,Fresia,4681,4643,3166,1477,20,18,0.9918820764793848,68.18867111781177,31.81132888218824,0.4272591326639607,0.38453321939756463,12123,4681,0.3861255464818939,FRESIA
10,10103,Los Lagos,Cochamó,1159,1138,754,384,6,15,0.9818809318377912,66.25659050966608,33.74340949033392,0.5176876617773942,1.2942191544434858,4479,1159,0.25876311676713554,COCHAMO
10,10102,Los Lagos,Calbuco,11311,11146,8760,2386,98,67,0.9854124303775086,78.59321729768527,21.40678270231473,0.8664132260631243,0.5923437361860135,31956,11311,0.35395543872825136,CALBUCO
10,10101,Los Lagos,Puerto Montt,88125,87693,65432,22261,274,158,0.9950978723404256,74.61484953188966,25.38515046811034,0.3109219858156028,0.17929078014184396,184367,88125,0.4779868414629516,PUERTO MONTT
9,9211,La Araucanía,Victoria,12373,12253,7060,5193,76,44,0.9903014628626848,57.61854239778014,42.38145760221986,0.614240685363291,0.3556130283682211,32578,12373,0.3797961814721591,VICTORIA
9,9210,La Araucanía,Traiguén,6403,6334,4145,2189,34,35,0.9892238013431204,65.440479949479,34.559520050520995,0.5310010932375449,0.5466187724504139,18666,6403,0.34303010821815066,TRAIGUEN
9,9209,La Araucanía,Renaico,3743,3718,2638,1080,17,8,0.9933208656158162,70.95212479827865,29.047875201721357,0.4541811381244991,0.21373230029388193,9497,3743,0.3941244603559019,RENAICO
9,9208,La Araucanía,Purén,4289,4240,2657,1583,30,19,0.9885754255071112,62.66509433962264,37.33490566037736,0.6994637444625788,0.44299370482629985,12182,4289,0.35207683467410933,PUREN
9,9207,La Araucanía,Lumaco,2979,2917,1711,1206,31,31,0.9791876468613628,58.65615358244772,41.343846417552285,1.0406176569318564,1.0406176569318564,9145,2979,0.3257517769272827,LUMACO
9,9206,La Araucanía,Los Sauces,2495,2459,1409,1050,24,12,0.9855711422845691,57.29971533143554,42.70028466856446,0.9619238476953907,0.48096192384769537,7360,2495,0.3389945652173913,LOS SAUCES
9,9205,La Araucanía,Lonquimay,3349,3281,1963,1318,42,26,0.9796954314720813,59.829320329167935,40.170679670832065,1.2541057031949836,0.7763511495968947,11965,3349,0.2798997074801504,LONQUIMAY
9,9204,La Araucanía,Ercilla,2593,2541,1521,1020,26,26,0.9799460084843811,59.85832349468713,40.141676505312866,1.0026995757809487,1.0026995757809487,8058,2593,0.32179200794241747,ERCILLA
9,9203,La Araucanía,Curacautín,5923,5870,3491,2379,33,20,0.991051831841972,59.47189097103919,40.52810902896082,0.5571500928583488,0.3376667229444538,20992,5923,0.2821551067073171,CURACAUTIN
9,9202,La Araucanía,Collipulli,8340,8234,5159,3075,65,41,0.9872901678657074,62.65484576147681,37.3451542385232,0.7793764988009593,0.4916067146282973,21994,8340,0.3791943257251978,COLLIPULLI
9,9201,La Araucanía,Angol,19534,19366,12017,7349,97,71,0.9913996109347804,62.052049984508926,37.94795001549107,0.4965700829323232,0.36346882358963856,47395,19534,0.4121531807152653,ANGOL
9,9121,La Araucanía,Cholchol,4218,4148,2951,1197,51,19,0.9834044570886676,71.14271938283511,28.8572806171649,1.209103840682788,0.45045045045045046,10384,4218,0.4062018489984592,CHOLCHOL
9,9120,La Araucanía,Villarrica,21750,21621,15087,6534,89,40,0.9940689655172413,69.77938115720826,30.22061884279173,0.4091954022988506,0.1839080459770115,53705,21750,0.4049902243738944,VILLARRICA
9,9119,La Araucanía,Vilcún,12631,12505,9483,3022,70,56,0.9900245427915446,75.83366653338665,24.166333466613356,0.5541920671364104,0.44335365370912827,23981,9119,0.3802593720028356,VILCUN
9,9118,La Araucanía,Toltén,10483,10424,9211,1213,30,29,0.9943718401221024,88.36339217191097,11.636607828089025,0.28617762091004484,0.27663836687971,10544,3398,0.32226858877086495,TOLTEN
9,9117,La Araucanía,Teodoro Schmidt,4819,4764,3003,1761,28,27,0.9885868437435152,63.03526448362721,36.9647355163728,0.5810334094210416,0.560282216227433,13991,4819,0.3444357086698592,TEODORO SCHMIDT
9,9116,La Araucanía,Saavedra,4021,3960,2960,1000,34,27,0.9848296443670729,74.74747474747475,25.252525252525253,0.845560805769709,0.6714747575230042,13030,4021,0.3085955487336915,SAAVEDRA
9,9115,La Araucanía,Pucón,11376,11316,8176,3140,37,23,0.9947257383966245,72.25167903852952,27.748320961470483,0.3252461322081575,0.20218002812939523,27403,11376,0.415137028792468,PUCON
9,9114,La Araucanía,Pitrufquén,8567,8513,5566,2947,44,10,0.9936967433173807,65.38235639610008,34.617643603899914,0.5135986926578733,0.1167269756040621,22765,8567,0.3763233033164946,PITRUFQUEN
9,9113,La Araucanía,Perquenco,2553,2535,1778,757,11,7,0.9929494712103408,70.13806706114399,29.861932938856018,0.4308656482569526,0.27418723070896983,6631,2553,0.3850098024430704,PERQUENCO
9,9112,La Araucanía,Padre Las Casas,23954,23746,16769,6977,141,67,0.9913166903231193,70.61820938263287,29.381790617367137,0.5886282040577774,0.2797027636302914,57937,23954,0.41344909125429347,PADRE LAS CASAS
9,9111,La Araucanía,Nueva Imperial,7059,7027,5840,1187,23,9,0.9954667799971667,83.10801195389213,16.89198804610787,0.3258251877036407,0.1274968125796855,15115,7059,0.4670195170360569,NUEVA IMPERIAL
9,9110,La Araucanía,Melipeuco,2159,2126,1542,584,15,18,0.98471514590088,72.53057384760113,27.469426152398874,0.6947660954145438,0.8337193144974525,7512,2159,0.28740681576144833,MELIPEUCO
9,9109,La Araucanía,Loncoche,8237,8197,6125,2072,27,13,0.9951438630569382,74.72245943637917,25.27754056362084,0.3277892436566711,0.1578244506495083,23045,8237,0.35743111303970493,LONCOCHE
9,9108,La Araucanía,Lautaro,12914,12824,8037,4787,68,22,0.993030819265913,62.671553337492206,37.328446662507794,0.5265603221310206,0.17035775127768313,34059,12914,0.37916556563610204,LAUTARO
9,9107,La Araucanía,Gorbea,5419,5374,3290,2084,25,20,0.9916958848496032,61.220692221808704,38.77930777819129,0.4613397305775973,0.3690717844620779,15478,5419,0.3501098333117974,GORBEA
9,9106,La Araucanía,Galvarino,3537,3467,2472,995,46,24,0.9802092168504383,71.30083645803288,28.69916354196712,1.300537178399774,0.6785411365564037,11998,3537,0.2947991331888648,GALVARINO
9,9105,La Araucanía,Freire,7670,7599,5198,2401,51,20,0.9907431551499348,68.40373733385971,31.59626266614028,0.664928292046936,0.2607561929595828,22759,7670,0.33700953468957334,FREIRE
9,9104,La Araucanía,Curarrehue,2655,2631,1740,891,12,12,0.9909604519774011,66.1345496009122,33.8654503990878,0.4519774011299435,0.4519774011299435,8322,2655,0.3190338860850757,CURARREHUE
9,9103,La Araucanía,Cunco,6082,6004,4090,1914,47,31,0.9871752712923381,68.12125249833444,31.878747501665554,0.7727721144360408,0.5097007563301545,19878,6082,0.3059663950095583,CUNCO
9,9102,La Araucanía,Carahue,7262,7198,4978,2220,39,25,0.9911870008262187,69.15809947207558,30.84190052792442,0.5370421371522996,0.3442577802258331,24601,7262,0.2951912523881143,CARAHUE
9,9101,La Araucanía,Temuco,117017,116488,78331,38157,361,168,0.9954792893340284,67.24383627498112,32.75616372501889,0.30850218344343133,0.14356888315372981,235933,117017,0.4959755523813964,TEMUCO
8,8314,Bío-Bío,Alto Biobío,1805,1693,1269,424,69,43,0.9379501385041551,74.95569994093326,25.044300059066742,3.822714681440443,2.3822714681440442,5483,1805,0.32919934342513224,ALTO BIOBIO
8,8312,Bío-Bío,Tucapel,5255,5206,3939,1267,29,20,0.9906755470980019,75.66269688820591,24.337303111794085,0.5518553758325404,0.3805899143672693,12890,5255,0.40768037238169125,TUCAPEL
8,8311,Bío-Bío,Santa Bárbara,4658,4607,3257,1350,30,21,0.9890510948905109,70.69676579118732,29.30323420881268,0.6440532417346501,0.4508372692142551,13245,4658,0.351679879199698,SANTA BARBARA
8,8310,Bío-Bío,San Rosendo,1958,1942,1591,351,12,4,0.9918283963227783,81.92584963954685,18.074150360453142,0.6128702757916241,0.20429009193054137,4390,1958,0.4460136674259681,SAN ROSENDO
8,8309,Bío-Bío,Quilleco,3240,3201,2203,998,23,16,0.9879629629629629,68.82224304904717,31.17775695095283,0.7098765432098766,0.49382716049382713,9309,3240,0.34805027392845633,QUILLECO
8,8308,Bío-Bío,Quilaco,1554,1530,1122,408,18,6,0.9845559845559846,73.33333333333333,26.666666666666668,1.1583011583011582,0.3861003861003861,4255,1554,0.3652173913043478,QUILACO
8,8307,Bío-Bío,Negrete,3704,3648,2287,1361,37,19,0.9848812095032398,62.69188596491229,37.30811403508772,0.9989200863930885,0.5129589632829373,8912,3704,0.4156193895870736,NEGRETE
8,8306,Bío-Bío,Nacimiento,10403,10327,7267,3060,47,29,0.9926944150725752,70.3689357993609,29.631064200639102,0.45179275209074304,0.2787657406517351,24636,10403,0.42226822536125996,NACIMIENTO
8,8305,Bío-Bío,Mulchén,10136,10012,7252,2760,72,52,0.9877663772691397,72.43308030363563,27.566919696364362,0.7103393843725335,0.5130228887134964,26725,10136,0.37927034611786714,MULCHEN
8,8304,Bío-Bío,Laja,9327,9232,7030,2202,69,26,0.9898145169936743,76.14818024263431,23.851819757365686,0.7397877130910261,0.27876058754154603,21446,9327,0.43490627622866734,LAJA
8,8303,Bío-Bío,Cabrero,10055,9976,6858,3118,47,32,0.9921432123321731,68.74498797113071,31.255012028869288,0.4674291397314768,0.3182496270512183,24926,10055,0.4033940463772767,CABRERO
8,8302,Bío-Bío,Antuco,1793,1772,1341,431,17,4,0.9882877858337981,75.67720090293454,24.322799097065463,0.9481316229782488,0.2230897936419409,4558,1793,0.3933742869679684,ANTUCO
8,8301,Bío-Bío,Los Angeles,68715,68223,43258,24965,323,169,0.992839991268282,63.40676897820383,36.59323102179617,0.4700574838099396,0.24594338936185695,161632,68715,0.42513239952484655,LOS ANGELES
8,8207,Bío-Bío,Tirúa,3094,3038,2100,938,37,19,0.9819004524886877,69.12442396313364,30.87557603686636,1.195862960568843,0.6140917905623788,9101,3094,0.33996264146797056,TIRUA
8,8206,Bío-Bío,Los Alamos,6650,6587,4186,2401,35,28,0.9905263157894737,63.54941551540914,36.450584484590856,0.5263157894736842,0.42105263157894735,17835,6650,0.3728623493131483,LOS ALAMOS
8,8205,Bío-Bío,Curanilahue,13059,12937,9733,3204,84,38,0.9906577839038211,75.2338254618536,24.7661745381464,0.6432345508844475,0.29098705873344055,30642,13059,0.426179753279812,CURANILAHUE
8,8204,Bío-Bío,Contulmo,2094,2082,1149,933,9,3,0.994269340974212,55.18731988472623,44.81268011527377,0.42979942693409745,0.14326647564469913,6025,2094,0.347551867219917,CONTULMO
8,8203,Bío-Bío,Cañete,10523,10443,7038,3405,50,30,0.9923976052456523,67.39442688882505,32.60557311117495,0.4751496721467262,0.28508980328803574,29343,10523,0.35862045462290837,CAÑETE
8,8202,Bío-Bío,Arauco,14467,14363,10377,3986,60,44,0.9928112255477984,72.24813757571538,27.751862424284617,0.41473698762701317,0.304140457593143,30844,14467,0.46903773829594086,ARAUCO
8,8201,Bío-Bío,Lebu,8524,8416,5630,2786,79,29,0.987329892069451,66.89638783269962,33.103612167300376,0.9267949319568277,0.340215861098076,22183,8524,0.38425821575080016,LEBU
8,8112,Bío-Bío,Hualpén,43524,43261,34255,9006,189,74,0.9939573568605826,79.18217332008044,20.817826679919555,0.4342431761786601,0.17002113776307326,77416,43524,0.5622093624057043,HUALPEN
8,8111,Bío-Bío,Tomé,23520,23373,17846,5527,92,55,0.99375,76.35305694604885,23.646943053951137,0.39115646258503406,0.233843537414966,49622,23520,0.47398331385272663,TOME
8,8110,Bío-Bío,Talcahuano,67865,67522,51933,15589,244,99,0.9949458483754513,76.91270993157787,23.087290068422146,0.3595373167317469,0.14587784572312681,132833,67865,0.5109046697733244,TALCAHUANO
8,8109,Bío-Bío,Santa Juana,5141,5073,3541,1532,45,23,0.9867730013616028,69.80090676128523,30.199093238714763,0.8753160863645205,0.4473837774751994,12566,5141,0.4091198472067484,SANTA JUANA
8,8108,Bío-Bío,San Pedro de la Paz,49632,49408,36103,13305,159,65,0.9954867827208252,73.07116256476684,26.92883743523316,0.32035783365570597,0.1309638942617666,87799,49632,0.5652911764370893,SAN PEDRO DE LA PAZ
8,8107,Bío-Bío,Penco,115226,114454,96394,18060,439,333,0.9933001232360752,84.22073496775997,15.779265032240025,0.38099040147189006,0.28899727492059085,192235,115226,0.5994017738705231,PENCO
8,8106,Bío-Bío,Lota,23002,22783,17050,5733,157,62,0.9904790887748891,74.8365008997937,25.163499100206295,0.6825493435353448,0.2695417789757413,47952,23002,0.479688021354688,LOTA
8,8105,Bío-Bío,Hualqui,9420,9322,7378,1944,59,39,0.9895966029723992,79.14610598583995,20.85389401416005,0.6263269639065818,0.4140127388535032,20096,9420,0.46875,HUALQUI
8,8104,Bío-Bío,Florida,3757,3722,2612,1110,23,12,0.9906840564280011,70.17732401934444,29.82267598065556,0.6121905775885015,0.31940377961139205,10269,3757,0.3658584088031941,FLORIDA
8,8103,Bío-Bío,Chiguayante,38312,38114,29875,8239,148,50,0.9948319064522865,78.38327123891483,21.616728761085167,0.38630194195030276,0.13050741282104825,66892,38312,0.57274412485798,CHIGUAYANTE
8,8102,Bío-Bío,Coronel,44285,43993,33463,10530,201,91,0.9934063452636333,76.06437387766235,23.935626122337645,0.4538782883594897,0.2054871852771819,88986,44285,0.4976625536601263,CORONEL
8,8101,Bío-Bío,Concepción,104578,104138,77106,27032,335,105,0.9957926141253418,74.04213639593617,25.957863604063842,0.32033506091147274,0.10040352655434222,201159,104578,0.5198773109828544,CONCEPCION
7,7407,Maule,Villa Alegre,5435,5402,3774,1628,22,11,0.9939282428702851,69.86301369863014,30.136986301369863,0.4047838086476541,0.20239190432382706,13509,5435,0.40232437634169815,VILLA ALEGRE
7,7406,Maule,San Javier,15427,15323,11301,4022,66,38,0.9932585726323977,73.75187626443908,26.248123735560924,0.4278213521747586,0.24632138458546704,38960,15427,0.39597022587268993,SAN JAVIER
7,7405,Maule,Retiro,5206,5149,3583,1566,33,24,0.9890510948905109,69.5863274422218,30.41367255777821,0.6338839800230504,0.46100653092585475,17155,5206,0.30346837656659864,RETIRO
7,7404,Maule,Parral,14897,14772,10252,4520,88,37,0.9916090488017721,69.4015705388573,30.5984294611427,0.5907229643552393,0.2483721554675438,37730,14897,0.3948316989133316,PARRAL
7,7403,Maule,Longaví,7859,7803,5457,2346,41,15,0.9928744115027357,69.93464052287581,30.065359477124183,0.521694872121135,0.1908639776052933,26445,7859,0.2971828322934392,LONGAVI
7,7402,Maule,Colbún,6924,6879,5375,1504,27,18,0.9935008665511266,78.13635702863789,21.863642971362115,0.389948006932409,0.25996533795493937,17932,6924,0.3861253624804818,COLBUN
7,7401,Maule,Linares,35880,35709,25896,9813,123,48,0.9952341137123746,72.51953289086785,27.48046710913215,0.342809364548495,0.13377926421404682,81791,35880,0.4386790722695651,LINARES
7,7309,Maule,Vichuquén,2232,2215,1566,649,9,8,0.9923835125448028,70.6997742663657,29.30022573363431,0.4032258064516129,0.35842293906810035,5097,2232,0.43790464979399646,VICHUQUEN
7,7308,Maule,Teno,10365,10286,8028,2258,49,30,0.9923781958514231,78.04783200466655,21.952167995333465,0.472744814278823,0.2894356005788712,24650,10365,0.4204868154158215,TENO
7,7307,Maule,Sagrada Familia,7657,7591,6256,1335,52,14,0.991380436202168,82.41338427084706,17.586615729152943,0.6791171477079796,0.1828392320752253,15801,7657,0.48458958293778875,SAGRADA FAMILIA
7,7306,Maule,Romeral,1910,1872,124,1748,30,8,0.9801047120418848,6.623931623931624,93.37606837606837,1.5706806282722512,0.41884816753926707,13699,6344,0.46309949631359953,ROMERAL
7,7305,Maule,Rauco,4217,4186,3230,956,23,8,0.9926488024662082,77.1619684663163,22.838031533683708,0.5454114299264881,0.1897083234526915,9726,4217,0.43358009459181573,RAUCO
7,7304,Maule,Molina,19175,19080,15425,3655,69,26,0.995045632333768,80.84381551362684,19.156184486373164,0.35984354628422427,0.13559322033898305,38926,19175,0.49260134614396545,MOLINA
7,7303,Maule,Licantén,2929,2904,2412,492,16,9,0.9914646637077501,83.05785123966942,16.94214876033058,0.5462615227039945,0.30727210652099696,6838,2929,0.4283416203568295,LICANTEN
7,7302,Maule,Hualañé,4118,4084,3300,784,24,10,0.9917435648372996,80.80313418217435,19.19686581782566,0.582807187955318,0.24283632831471588,9580,4118,0.42985386221294364,HUALAÑE
7,7301,Maule,Curicó,63012,62678,48312,14366,228,106,0.9946994223322542,77.07967707967708,22.92032292032292,0.36183584079223,0.16822192598235258,117175,63012,0.5377597610411777,CURICO
7,7203,Maule,Pelluhue,2917,2896,1944,952,14,7,0.9928008227631128,67.12707182320442,32.87292817679558,0.47994514912581415,0.23997257456290708,7375,2917,0.39552542372881355,PELLUHUE
7,7202,Maule,Chanco,2344,2309,1765,544,19,16,0.9850682593856656,76.44001732351667,23.559982676483326,0.810580204778157,0.6825938566552902,11989,5764,0.48077404287263326,CHANCO
7,7201,Maule,Cauquenes,13060,12924,8227,4697,75,61,0.9895865237366003,63.65676261219436,36.34323738780563,0.5742725880551302,0.4670750382848392,37616,13060,0.3471926839642705,CAUQUENES
7,7110,Maule,San Rafael,3756,3731,2935,796,14,11,0.9933439829605963,78.66523720182256,21.33476279817743,0.3727369542066028,0.2928647497337593,8277,3756,0.4537876042044219,SAN RAFAEL
7,7109,Maule,San Clemente,14890,14748,11646,3102,95,47,0.9904633982538616,78.966639544345,21.033360455655004,0.6380120886501007,0.31564808596373406,36760,14890,0.40505984766050057,SAN CLEMENTE
7,7108,Maule,Río Claro,4796,4750,3733,1017,23,23,0.9904086738949124,78.58947368421053,21.410526315789475,0.47956630525437866,0.47956630525437866,11633,4796,0.4122754233645663,RIO CLARO
7,7107,Maule,Pencahue,42977,42805,36715,6090,102,70,0.9959978593201014,85.772690106296,14.227309893704007,0.2373362496218908,0.16287781836796428,71945,42977,0.5973590937521718,PENCAHUE
7,7106,Maule,Pelarco,3391,3372,2589,783,15,4,0.994396933058095,76.77935943060498,23.22064056939502,0.44234739015039815,0.11795930404010617,8385,3391,0.40441264162194396,PELARCO
7,7105,Maule,Maule,10877,10809,8355,2454,52,16,0.9937482761790934,77.29669719678046,22.70330280321954,0.4780729980693206,0.1470993840213294,22765,10877,0.4777948605315177,MAULE
7,7104,Maule,Empedrado,1513,1497,821,676,9,7,0.9894249834765367,54.843019372077485,45.15698062792251,0.5948446794448117,0.4626569729015202,4357,1513,0.347257287124168,EMPEDRADO
7,7103,Maule,Curepto,3560,3529,2793,736,15,16,0.9912921348314607,79.14423349390762,20.855766506092376,0.42134831460674155,0.44943820224719105,10149,3560,0.3507734752192334,CUREPTO
7,7102,Maule,Constitución,18307,18188,14300,3888,81,38,0.9934997541923855,78.6232680888498,21.37673191115021,0.44245370623258856,0.20757087452886874,39911,18307,0.4586955977048934,CONSTITUCION
7,7101,Maule,Talca,97137,96574,74989,21585,260,303,0.9942040623037566,77.64926377700002,22.350736222999977,0.2676631973398396,0.3119305722845054,179416,97137,0.5414065635171891,TALCA
6,6310,Libertador Bernardo O'Higgins,Santa Cruz,13556,13472,10240,3232,55,29,0.993803481853054,76.00950118764845,23.990498812351543,0.40572440247860725,0.21392741221599293,31031,13556,0.4368534691115336,SANTA CRUZ
6,6309,Libertador Bernardo O'Higgins,Pumanque,1574,1564,1222,342,6,4,0.9936467598475223,78.13299232736573,21.86700767263427,0.3811944091486658,0.25412960609911056,3859,1574,0.40787768852034206,PUMANQUE
6,6308,Libertador Bernardo O'Higgins,Placilla,3945,3925,3222,703,15,5,0.9949302915082383,82.08917197452229,17.910828025477706,0.38022813688212925,0.12674271229404308,8118,3945,0.4859571322985957,PLACILLA
6,6307,Libertador Bernardo O'Higgins,Peralillo,4540,4519,3608,911,15,6,0.995374449339207,79.84067271520247,20.15932728479752,0.3303964757709251,0.13215859030837004,10058,4540,0.45138198448995825,PERALILLO
6,6306,Libertador Bernardo O'Higgins,Palmilla,4336,4322,3500,822,8,6,0.9967712177121771,80.98102730217492,19.01897269782508,0.18450184501845018,0.13837638376383762,10300,4336,0.42097087378640774,PALMILLA
6,6305,Libertador Bernardo O'Higgins,Nancagua,7059,7027,5840,1187,23,9,0.9954667799971667,83.10801195389213,16.89198804610787,0.3258251877036407,0.1274968125796855,15115,7059,0.4670195170360569,NANCAGUA
6,6304,Libertador Bernardo O'Higgins,Lolol,2433,2408,1815,593,15,10,0.989724619810933,75.37375415282392,24.62624584717608,0.6165228113440198,0.4110152075626798,6714,2433,0.3623771224307417,LOLOL
6,6303,Libertador Bernardo O'Higgins,Chimbarongo,13902,13816,11218,2598,64,22,0.9938138397352899,81.19571511291257,18.804284887087437,0.4603654150481945,0.15825061142281685,30271,13902,0.45925142876019953,CHIMBARONGO
6,6302,Libertador Bernardo O'Higgins,Chépica,4915,4893,3774,1119,17,5,0.9955239064089522,77.13059472716125,22.86940527283875,0.34587995930824006,0.10172939979654119,13593,4915,0.3615831678069595,CHEPICA
6,6301,Libertador Bernardo O'Higgins,San Fernando,33307,33179,26045,7134,87,41,0.9961569640015613,78.49844781337593,21.50155218662407,0.26120635301888495,0.12309724682499175,62749,33307,0.530797303542686,SAN FERNANDO
6,6206,Libertador Bernardo O'Higgins,Paredones,2471,2441,1974,467,21,9,0.9878591663294213,80.86849651782056,19.131503482179436,0.84985835694051,0.36422501011736136,6660,2471,0.371021021021021,PAREDONES
6,6205,Libertador Bernardo O'Higgins,Navidad,2914,2890,2322,568,14,10,0.9917638984214139,80.34602076124567,19.653979238754328,0.4804392587508579,0.34317089910775567,6291,2914,0.4632013988237164,NAVIDAD
6,6204,Libertador Bernardo O'Higgins,Marchigüe,2926,2907,2408,499,11,8,0.9935064935064936,82.83453732370141,17.16546267629859,0.37593984962406013,0.2734107997265892,6787,2926,0.43111831442463533,MARCHIGUE
6,6203,Libertador Bernardo O'Higgins,Litueche,2529,2518,1971,547,7,4,0.9956504547251879,78.27640984908658,21.723590150913424,0.276789244760775,0.15816528272044286,6158,2529,0.4106852874309841,LITUECHE
6,6202,Libertador Bernardo O'Higgins,La Estrella,1484,1473,1158,315,8,3,0.9925876010781671,78.61507128309573,21.384928716904277,0.5390835579514826,0.20215633423180593,3456,1484,0.42939814814814814,LA ESTRELLA
6,6201,Libertador Bernardo O'Higgins,Pichilemu,7618,7580,6173,1407,29,9,0.9950118141244421,81.43799472295514,18.562005277044854,0.380677343134681,0.1181412444211079,14981,7618,0.5085107803217409,PICHILEMU
6,6117,Libertador Bernardo O'Higgins,San Vicente,19897,19805,16379,3426,54,38,0.9953761873649294,82.70133804594799,17.298661954052008,0.27139769814544906,0.1909835653616123,40357,19897,0.4930247540699259,SAN VICENTE
6,6116,Libertador Bernardo O'Higgins,Requínoa,12078,12018,9428,2590,40,20,0.9950322901142573,78.44899317690131,21.551006823098685,0.3311806590495115,0.16559032952475575,22679,12078,0.5325631641606773,REQUINOA
6,6115,Libertador Bernardo O'Higgins,Rengo,24849,24697,20433,4264,101,51,0.9938830536440099,82.7347451107422,17.265254889257804,0.4064549881282949,0.20523964747072315,48249,24849,0.515015855250886,RENGO
6,6114,Libertador Bernardo O'Higgins,Quinta de Tilcoco,6460,6433,5504,929,17,10,0.9958204334365325,85.55883724545313,14.441162754546868,0.2631578947368421,0.15479876160990713,12324,6460,0.5241804608893217,QUINTA DE TILCOCO
6,6113,Libertador Bernardo O'Higgins,Pichidegua,6471,6430,5350,1080,22,19,0.9936640395611188,83.20373250388803,16.796267496111973,0.33997836501313555,0.2936176788749807,16499,6471,0.3922055882174677,PICHIDEGUA
6,6112,Libertador Bernardo O'Higgins,Peumo,6230,6198,5355,843,18,14,0.9948635634028893,86.39883833494676,13.601161665053244,0.28892455858747995,0.22471910112359553,12719,6230,0.4898183819482664,PEUMO
6,6111,Libertador Bernardo O'Higgins,Olivar,6485,6457,5121,1336,17,11,0.9956823438704703,79.30927675391048,20.690723246089515,0.26214340786430224,0.16962220508866616,12305,6485,0.5270215359609914,OLIVAR
6,6110,Libertador Bernardo O'Higgins,Mostazal,11438,11385,9673,1712,32,21,0.9953663227837034,84.96267018006148,15.037329819938517,0.2797691904179052,0.18359853121175032,20649,11438,0.553925129546225,MOSTAZAL
6,6109,Libertador Bernardo O'Higgins,Malloa,5435,5395,4246,1149,26,14,0.9926402943882244,78.70250231696015,21.29749768303985,0.4783808647654094,0.2575896964121435,12101,5435,0.4491364350053715,MALLOA
6,6108,Libertador Bernardo O'Higgins,Machalí,20936,20854,16393,4461,45,37,0.996083301490256,78.60842044691665,21.391579553083343,0.21494077187619415,0.17672907909820404,35712,20936,0.5862455197132617,MACHALI
6,6107,Libertador Bernardo O'Higgins,Las Cabras,8668,8613,7187,1426,36,19,0.9936548223350253,83.4436317194938,16.556368280506213,0.4153207198892478,0.21919704660821412,19945,8668,0.43459513662572075,LAS CABRAS
6,6106,Libertador Bernardo O'Higgins,Graneros,15297,15198,12968,2230,62,37,0.9935281427730928,85.32701671272535,14.67298328727464,0.40530823037196834,0.24187749231875533,26614,15297,0.5747726760351695,GRANEROS
6,6105,Libertador Bernardo O'Higgins,Doñihue,9523,9480,7987,1493,29,14,0.9954846161923764,84.25105485232068,15.748945147679324,0.30452588470019953,0.1470124960621653,18060,9523,0.527297895902547,DOÑIHUE
6,6104,Libertador Bernardo O'Higgins,Coltauco,7567,7517,6177,1340,34,16,0.9933923615699749,82.17373952374616,17.826260476253825,0.44931941324170743,0.2114444297608035,15903,7567,0.4758221719172483,COLTAUCO
6,6103,Libertador Bernardo O'Higgins,Coinco,3346,3317,2616,701,22,7,0.9913329348475792,78.86644558335846,21.13355441664154,0.657501494321578,0.20920502092050208,7011,3346,0.4772500356582513,COINCO
6,6102,Libertador Bernardo O'Higgins,Codegua,5932,5905,5034,871,21,6,0.9954484153742414,85.2497883149873,14.750211685012701,0.354012137559002,0.10114632501685772,11297,5932,0.5250951580065504,CODEGUA
6,6101,Libertador Bernardo O'Higgins,Rancagua,107402,106802,87518,19284,326,274,0.9944135118526657,81.9441583490946,18.055841650905414,0.30353252267183106,0.25511629206160036,194541,107402,0.5520789962013148,RANCAGUA
5,5804,Valparaíso,Villa Alemana,53381,53163,41109,12054,162,56,0.9959161499409902,77.32633598555387,22.67366401444614,0.30347876585301886,0.10490624004795712,96896,53381,0.5509102542932629,VILLA ALEMANA
5,5803,Valparaíso,Olmué,7878,7828,5856,1972,39,11,0.9936532114749936,74.80838017373532,25.191619826264688,0.49504950495049505,0.13962934755013964,16111,7878,0.4889826826391906,OLMUE
5,5802,Valparaíso,Limache,20221,20103,15572,4531,77,41,0.9941644824687207,77.46107546137392,22.538924538626077,0.3807922456851788,0.20275950744275753,38584,20221,0.524077337756583,LIMACHE
5,5801,Valparaíso,Quilpué,74057,73715,57468,16247,270,72,0.9953819355361411,77.95970969273553,22.040290307264463,0.36458403662044103,0.09722240976545093,133318,74057,0.5554913815088736,QUILPUE
5,5706,Valparaíso,Santa María,6466,6430,5345,1085,28,8,0.9944324157129601,83.12597200622083,16.874027993779162,0.4330343334364367,0.12372409526755336,11930,6466,0.5419949706621962,SANTA MARIA
5,5705,Valparaíso,Putaendo,7246,7190,6222,968,32,24,0.9922715981231024,86.53685674547982,13.463143254520165,0.4416229643941485,0.3312172232956114,13859,7246,0.5228371455371961,PUTAENDO
5,5704,Valparaíso,Panquehue,3588,3576,2858,718,12,0,0.9966555183946488,79.92170022371364,20.078299776286354,0.33444816053511706,0,6371,3588,0.5631768953068592,PANQUEHUE
5,5703,Valparaíso,Llaillay,11645,11579,10304,1275,51,15,0.994332331472735,88.98868641506175,11.01131358493825,0.43795620437956206,0.12881064834693,20722,11645,0.5619631309719139,LLAILLAY
